,item,tag,vec
2502,0,"ur",
2503,0,".....",
2504,0,"sorry",
2505,0,"up",
2506,0,"ok",
2507,0,"im done",
2508,0,"is",
2509,0,"now",
2510,0,"ok",
2511,0,"...",
2512,0,"hen",
2513,0,"?",
2514,0,"the",
2515,0,"kk",
2516,0,"thx",
2517,0,".....",
2518,0,"..",
2519,0,"why?",
2520,0,"why?",
2521,0,"its true",
2522,0,"kk",
2523,0,"school",
2524,0,"wtf",
2525,0,"my",
2526,0,"wut",
2527,0,"lol",
2528,0,"it",
2529,0,"ya",
2530,0,"me",
2531,1,"me",
2532,0,"long",
2533,0,"idk",
2534,0,"idc",
2535,0,"goals",
2536,0,"...",
2537,0,"hmm",
2538,0,"....",
2539,0,"mos",
2540,0,"lol",
2541,1,"lol",
2542,0,"why",
2543,0,"why?",
2544,0,"what",
2545,0,"mah",
2546,0,"do",
2547,0,"bitch",
2548,0,"fre",
2549,0,"hah",
2550,0,"okay",
2551,0,"ok",
2552,0,"okay",
2553,0,"and",
2554,0,"am",
2555,0,"ok",
2556,0,"okay",
2557,0,"nice",
2558,0,"nice nice",
2559,0,"ok",
2560,0,"aww",
2561,0,"oh",
2562,0,"oh my",
2563,0,"am",
2564,0,"and",
2565,0,"ok",
2566,0,"okay",
2567,0,"nice",
2568,0,"bless",
2569,0,"sup",
2570,0,"ho",
2571,0,"ok",
2572,0,"ho",
2573,0,"do",
2574,0,"ok",
2575,0,"okay",
2576,0,"clean",
2577,0,"no",
2578,0,"yes",
2579,0,"ws",
2580,0,"thanks",
2581,0,"goo",
2582,0,"how you",
2583,0,"how you doing",
2584,0,"yeah",
2585,0,"how you",
2586,0,"oh",
2587,0,"oh okay",
2588,0,"okay",
2589,0,"okay",
2590,0,"te",
2591,0,"hey",
2592,0,"do",
2593,0,"ok",
2594,0,"okay",
2595,0,"thinking",
2596,0,"lol",
2597,0,"wa",
2598,0,"\uD83D\uDE0D",
2599,1,"\uD83D\uDE0D",
2600,0,"oh no",
2601,0,"sweet",
2602,0,"so",
2603,0,"\uD83D\uDE18",
2604,0,"ok",
2605,0,"i mean",
2606,0,"good",
2607,0,"omg",
2608,0,"okay",
2609,0,"mhm",
2610,0,"idk",
2611,0,"same",
2612,0,"same here",
2613,0,"lol",
2614,0,"true",
2615,0,"\uD83D\uDE02",
2616,0,"same",
2617,0,"oh",
2618,0,"take care",
2619,0,"lol",
2620,0,"il",
2621,0,":(",
2622,0,"there",
2623,0,"hmmmmmm",
2624,0,"okay",
2625,0,"okay..",
2626,0,"you",
2627,0,"i was",
2628,0,"xd",
2629,0,"and you",
2630,0,"haha",
2631,0,"thanks",
2632,0,"he",
2633,0,"\uD83D\uDE02",
2634,0,"oof",
2635,0,"how",
2636,0,"you",
2637,0,"okay",
2638,0,"so",
2639,0,"oof",
2640,0,"bye",
2641,0,"you",
2642,0,"you too",
2643,0,"yes",
2644,0,"same here",
2645,0,"start",
2646,0,"where",
2647,0,"ya",
2648,0,"yass",
2649,0,"haha",
2650,0,"goo",
2651,0,"yay",
2652,0,"yeah",
2653,0,"but",
2654,0,"\uD83D\uDE44\uD83D\uDE44",
2655,0,"yeah",
2656,0,"where",
2657,0,"i guess",
2658,0,"haha",
2659,0,"hahaha",
2660,0,"ai",
2661,0,"aw",
2662,0,"hahaha",
2663,0,"hahaha",
2664,0,"okay",
2665,0,"hahaha",
2666,0,"hahaha",
2667,0,"hahaha",
2668,0,"bruh",
2669,0,"you",
2670,0,"same",
2671,0,"haha",
2672,0,"aw",
2673,0,"don't",
2674,0,"okay",
2675,0,"sup",
2676,0,"yoo",
2677,0,"ho",
2678,0,"wa",
2679,0,"ok",
2680,0,"sup",
2681,0,"sup",
2682,0,"sup",
2683,0,"sup",
2684,0,"sup",
2685,0,"he",
2686,0,"xd",
2687,0,"\uD83D\uDE0D",
2688,0,"helloooo",
2689,0,"do",
2690,0,"so",
2691,0,"sorry",
2692,0,"goo",
2693,0,"well",
2694,0,"well",
2695,0,"fuck",
2696,0,"my",
2697,0,"im",
2698,0,"yeah",
2699,0,"im",
2700,0,"i'm not",
2701,0,"i did",
2702,0,"he",
2703,0,"thank you",
2704,0,"thank",
2705,0,"yay",
2706,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
2707,0,"aye",
2708,0,"fuck",
2709,0,"he",
2710,0,"your",
2711,0,"exactly",
2712,0,"no",
2713,0,"goo",
2714,0,"sam",
2715,0,"why",
2716,0,"you",
2717,0,"fuck",
2718,0,"okay",
2719,0,"i know",
2720,0,"nah",
2721,0,"wow",
2722,0,"so",
2723,0,"i won't",
2724,0,"google",
2725,0,"hi",
2726,0,"please",
2727,0,"\uD83D\uDE01",
2728,0,"\uD83D\uDE01",
2729,0,"po",
2730,0,"\uD83D\uDE01",
2731,0,"po",
2732,0,"\uD83D\uDE02",
2733,0,"\uD83D\uDE00",
2734,0,"shh",
2735,0,"ok",
2736,0,"shh",
2737,0,"baby",
2738,0,"yea",
2739,0,"\uD83D\uDE02\uD83D\uDE02",
2740,0,"\uD83D\uDE0A",
2741,0,"yea",
2742,0,"yep",
2743,0,"la",
2744,0,"yeah",
2745,0,"ok baby",
2746,0,"ya",
2747,0,"yay",
2748,0,"\uD83D\uDE0A",
2749,0,"rea",
2750,0,"\uD83D\uDE09",
2751,0,"was",
2752,0,"yeah",
2753,0,"yeah",
2754,0,"yes",
2755,0,"hah",
2756,0,"or",
2757,0,"kese",
2758,0,"sahi",
2759,0,"ki",
2760,0,"bro",
2761,0,"kia",
2762,0,"kuch ni",
2763,0,"i dunno",
2764,0,"okay",
2765,0,"oh",
2766,0,"oh",
2767,0,"\uD83D\uDE02",
2768,0,"se",
2769,0,"han",
2770,0,"to",
2771,0,"nhi",
2772,0,"dar",
2773,0,"?",
2774,0,"❤",
2775,0,"❤",
2776,0,"\uD83D\uDE18",
2777,0,"\uD83D\uDE18",
2778,0,"❤",
2779,0,"\uD83D\uDE02",
2780,0,"\uD83D\uDE02\uD83D\uDE02",
2781,0,"hell",
2782,0,"\uD83D\uDE02",
2783,0,"\uD83D\uDE02\uD83D\uDE02",
2784,0,"\uD83D\uDE02",
2785,0,"\uD83D\uDE02\uD83D\uDE02",
2786,0,"that's",
2787,0,"that's",
2788,0,"that's",
2789,0,"i do",
2790,0,"\uD83D\uDE02",
2791,0,"i think",
2792,0,"\uD83D\uDE02\uD83D\uDE02",
2793,0,"what",
2794,0,"better",
2795,0,"bored",
2796,0,"\uD83D\uDE02",
2797,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
2798,0,"me",
2799,0,"show",
2800,0,"see",
2801,0,"no",
2802,0,"no",
2803,0,"in",
2804,0,"sorry",
2805,0,"the",
2806,0,"then",
2807,0,"so",
2808,0,"lol",
2809,0,"but",
2810,0,"no",
2811,0,"sarah",
2812,0,"sara",
2813,0,"try",
2814,0,"ins",
2815,0,"i was",
2816,0,"what",
2817,0,"that's it",
2818,0,"ik",
2819,0,"have",
2820,0,"you",
2821,0,"it",
2822,0,"yea",
2823,0,"loo",
2824,0,"then",
2825,0,"what",
2826,0,"how long",
2827,0,"ok",
2828,0,"ok",
2829,0,"but",
2830,0,"and",
2831,0,"lmao",
2832,0,"he",
2833,0,"why",
2834,0,"etc",
2835,0,"no",
2836,0,"bjs",
2837,0,"\uD83D\uDE34",
2838,0,"you",
2839,0,"bjs",
2840,0,"\uD83D\uDE0A",
2841,0,"sim",
2842,0,"haha",
2843,0,"vanessa",
2844,0,"ou",
2845,0,"kkkkkkk",
2846,0,"kkkkkk",
2847,0,"vishi",
2848,0,"kkkkkkk",
2849,0,"agora",
2850,0,"kkkkk",
2851,0,"\uD83D\uDE48",
2852,1,"\uD83D\uDE48",
2853,0,"hahaha",
2854,0,"kkk",
2855,0,"is",
2856,0,"ok",
2857,0,"okay",
2858,0,"okay :)",
2859,0,"for what",
2860,0,"why",
2861,0,"so",
2862,0,"hi",
2863,0,"ca",
2864,0,"hey",
2865,0,"ahhhh",
2866,0,"ind",
2867,0,"why",
2868,0,"oh",
2869,0,"yeah",
2870,0,"no",
2871,0,"no u",
2872,0,"goodnight",
2873,0,"goodnight",
2874,0,"yeah",
2875,0,"??",
2876,0,"yea",
2877,0,"yeah",
2878,0,"no",
2879,0,"il",
2880,0,"da",
2881,0,"babe?",
2882,0,"ok",
2883,0,"yeah",
2884,0,"ho",
2885,0,"la",
2886,0,"te",
2887,0,"mo",
2888,0,"ka",
2889,0,"\uD83D\uDE0A",
2890,0,"\uD83D\uDE0A",
2891,0,"\uD83D\uDE0A",
2892,0,"ok",
2893,0,"da",
2894,0,"ok",
2895,0,"ok",
2896,0,"to",
2897,0,"da",
2898,0,"po",
2899,0,"hi",
2900,0,"aight",
2901,0,"oh",
2902,0,"oh",
2903,0,"oh god",
2904,0,"ok",
2905,0,"okay",
2906,0,"yea",
2907,0,"yeah",
2908,0,"yeah",
2909,0,"yea",
2910,0,"yeah",
2911,0,"hahahaha",
2912,0,"ok",
2913,0,"wha",
2914,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
2915,0,"yea",
2916,0,"❤",
2917,0,"?",
2918,0,"?",
2919,0,"?",
2920,0,"..",
2921,0,"...",
2922,0,"po",
2923,0,"hahahaha",
2924,0,"oh",
2925,0,"okayyyy",
2926,0,"ohhh",
2927,0,"oh",
2928,0,"ok",
2929,0,"ok",
2930,0,"you",
2931,0,"lmao",
2932,0,"you",
2933,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
2934,0,"haha",
2935,0,"haha",
2936,0,"pr",
2937,0,":)",
2938,0,":)",
2939,0,":)",
2940,0,"that's",
2941,0,"okay good",
2942,0,"okay good",
2943,0,"ha ha ha",
2944,0,"\uD83D\uDE2A",
2945,0,"awe",
2946,0,"haha",
2947,0,"hah",
2948,0,"aww",
2949,0,"awe",
2950,0,"hahaha",
2951,0,"okay",
2952,0,"wt",
2953,0,"that's",
2954,0,"an",
2955,0,"wtf",
2956,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
2957,0,"it",
2958,0,"it",
2959,0,"you",
2960,0,"no",
2961,1,"no",
2962,0,"vi",
2963,0,"lel",
2964,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
2965,0,"he",
2966,0,"yea",
2967,0,"yep",
2968,0,"yep",
2969,0,"yep",
2970,0,"oh okay",
2971,0,"ok",
2972,0,"okay",
2973,0,"xd",
2974,0,"xd",
2975,0,"oke",
2976,0,"❤",
2977,0,"\uD83D\uDE2D\uD83D\uDE2D\uD83D\uDE2D\uD83D\uDE2D\uD83D\uDE2D",
2978,0,"stay",
2979,0,"\uD83D\uDE2D\uD83D\uDE2D\uD83D\uDE2D\uD83D\uDE2D",
2980,0,"naaaa",
2981,0,"yep",
2982,0,"well",
2983,0,"and",
2984,0,"nice",
2985,0,"\uD83D\uDE2D\uD83D\uDE2D\uD83D\uDE2D",
2986,0,"\uD83D\uDE2D\uD83D\uDE2D\uD83D\uDE2D\uD83D\uDE2D",
2987,0,"fuck",
2988,0,"fuck you",
2989,0,"da",
2990,0,"here",
2991,0,"in",
2992,0,"why",
2993,0,"bla",
2994,0,"stay",
2995,0,"go",
2996,0,"will",
2997,0,"you",
2998,0,"sorry",
2999,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
3000,0,"❤",
3001,0,"❤",
3002,0,"ca",
3003,0,"ok",
3004,0,"lol",
3005,0,"ohk",
3006,0,"\uD83D\uDE00",
3007,0,"yep",
3008,0,"welcome",
3009,0,"\uD83D\uDE01",
3010,0,"hmm",
3011,0,"wa",
3012,0,"mus",
3013,0,"yea",
3014,0,"\uD83D\uDE18",
3015,0,"thanks",
3016,0,"lol",
3017,0,"yea",
3018,0,"haha",
3019,0,"wa",
3020,0,"wa",
3021,0,"haha",
3022,0,"aw",
3023,0,"aw",
3024,0,"\uD83D\uDE02\uD83D\uDE02",
3025,0,"ok",
3026,0,"haha",
3027,0,"haha",
3028,0,"\uD83D\uDE02",
3029,0,"\uD83D\uDE18",
3030,0,"mo",
3031,0,"haha",
3032,0,"haha",
3033,0,"haha",
3034,0,"\uD83D\uDE02",
3035,0,"\uD83D\uDE02\uD83D\uDE02",
3036,0,"hahaha",
3037,0,"\uD83D\uDE02\uD83D\uDE02",
3038,0,"\uD83D\uDE0A",
3039,0,"kai",
3040,0,"jackson",
3041,0,"oo",
3042,0,"hm",
3043,0,"mahal",
3044,0,"ok",
3045,0,"pay",
3046,0,"haha",
3047,0,"haha",
3048,0,"\uD83D\uDE02\uD83D\uDE02",
3049,0,"mor",
3050,0,"aww",
3051,0,"hi",
3052,0,"\uD83D\uDE02",
3053,0,"aw",
3054,0,"haha",
3055,0,"aw",
3056,0,"\uD83D\uDE25",
3057,0,"haha",
3058,0,"aw",
3059,0,"oo",
3060,0,"\uD83D\uDE02",
3061,0,"aw",
3062,0,"\uD83D\uDE02",
3063,0,"hahaha",
3064,0,"hahaha",
3065,0,"\uD83D\uDE02",
3066,0,"hahah",
3067,0,"\uD83D\uDE02\uD83D\uDE02",
3068,0,"\uD83D\uDE02",
3069,0,"ny",
3070,0,"\uD83D\uDE02",
3071,0,"cge",
3072,0,"\uD83D\uDE02",
3073,0,"\uD83D\uDE02",
3074,0,"kai",
3075,0,"\uD83D\uDE02",
3076,0,"hah",
3077,0,"\uD83D\uDE02",
3078,0,"\uD83D\uDE02\uD83D\uDE02",
3079,0,"haha",
3080,0,"\uD83D\uDE02\uD83D\uDE02",
3081,0,"\uD83D\uDE02\uD83D\uDE02",
3082,0,"\uD83D\uDE02",
3083,0,"ka",
3084,0,"no",
3085,0,"do",
3086,0,"aw",
3087,0,"amen",
3088,0,"hah",
3089,0,"haha",
3090,0,"haha",
3091,0,"no",
3092,0,"mu",
3093,0,"\uD83D\uDE02",
3094,0,"\uD83D\uDE02",
3095,0,"haha",
3096,0,"\uD83D\uDE02",
3097,0,"\uD83D\uDE02\uD83D\uDE02",
3098,0,"aw",
3099,0,"\uD83D\uDE02",
3100,0,"\uD83D\uDE02",
3101,0,"hahaha",
3102,0,"hahahaha",
3103,0,"\uD83D\uDE02",
3104,0,"an",
3105,0,"\uD83D\uDE01",
3106,0,"tulog na",
3107,0,"go",
3108,1,"go",
3109,0,"ok",
3110,0,"i love you",
3111,0,"i love you",
3112,0,"hm",
3113,0,"and",
3114,0,"so",
3115,0,"thank",
3116,0,"i am",
3117,0,"se",
3118,0,"sex",
3119,0,"april",
3120,0,"okay..",
3121,0,"ok",
3122,0,"i love",
3123,0,"hey",
3124,0,"you good",
3125,0,"hey",
3126,0,"you good",
3127,0,"you good?",
3128,0,"do",
3129,0,"\uD83D\uDE02",
3130,0,"haha",
3131,0,"\uD83D\uDE02\uD83D\uDE02",
3132,0,"no",
3133,0,"si",
3134,0,"ok",
3135,0,"lol",
3136,0,"luc",
3137,0,"luc",
3138,0,"ughhhh",
3139,0,"why",
3140,0,"lol",
3141,0,"hah",
3142,0,"lol",
3143,0,"he",
3144,0,"haha",
3145,0,"lol",
3146,0,"sorry",
3147,0,"streaks",
3148,0,"hey",
3149,0,"ya",
3150,0,"yas",
3151,0,"po",
3152,0,"tu",
3153,0,"hah",
3154,0,"hahaha",
3155,0,"haha",
3156,0,"ka",
3157,0,"hahaha",
3158,0,"haha",
3159,0,"hahah",
3160,0,"hahahaha",
3161,0,"gi",
3162,0,"hahaha",
3163,0,"hahah",
3164,0,"haha",
3165,0,"tu",
3166,0,"hahahaha",
3167,0,"ty",
3168,0,"insta",
3169,0,"po",
3170,0,"he",
3171,0,"hahahha",
3172,0,"haha",
3173,0,"haha",
3174,0,"hhaha",
3175,0,"hahaha",
3176,0,"sun",
3177,0,"hah",
3178,0,"hah",
3179,0,"hahah",
3180,0,"hahaha",
3181,0,"po",
3182,0,"hahahaha",
3183,0,"tu",
3184,0,"hahah",
3185,0,"haha",
3186,0,"mos",
3187,0,"haha",
3188,0,"hahahaha",
3189,0,"mos",
3190,0,"hahah",
3191,0,"lo",
3192,0,"hahaha",
3193,0,"hahah",
3194,0,"hi",
3195,0,"hahhah",
3196,0,"hahah",
3197,0,"at",
3198,0,"hahaha",
3199,0,"hahahah",
3200,0,"hahah",
3201,0,"po",
3202,0,"po",
3203,0,"haha",
3204,0,"pre",
3205,0,"ry",
3206,0,"po",
3207,0,"me",
3208,0,"po",
3209,0,"hah",
3210,0,"mu",
3211,0,"hah",
3212,0,"hahaha",
3213,0,"ty",
3214,0,"mo",
3215,0,"mos",
3216,0,"ah",
3217,0,"haha",
3218,0,"mir",
3219,0,"po",
3220,0,"ok",
3221,0,"mos",
3222,0,"po",
3223,0,"haha",
3224,0,"hahah",
3225,0,"pa",
3226,0,"hahah",
3227,0,"haha",
3228,0,"hh",
3229,0,"haha",
3230,0,"po",
3231,0,"hahah",
3232,0,"haha",
3233,0,"mo",
3234,0,"hahaha",
3235,0,"haha",
3236,0,"hahaha",
3237,0,"hah",
3238,0,"hahah",
3239,0,"po",
3240,0,"hom",
3241,0,"jom",
3242,0,"put",
3243,0,"po",
3244,0,"haha",
3245,0,"po",
3246,0,"haha",
3247,0,"mos",
3248,0,"po",
3249,0,"hahahah",
3250,0,"hahah",
3251,0,"hahaha",
3252,0,"hahah",
3253,0,"hahah",
3254,0,"mos",
3255,0,"ema",
3256,0,"hi",
3257,0,"hahah",
3258,0,"ty",
3259,0,"hahaha",
3260,0,"hahahah",
3261,0,"hahah",
3262,0,"hahah",
3263,0,"hahahah",
3264,0,"hahahah",
3265,0,"do",
3266,0,"hahah",
3267,0,"hahaha",
3268,0,"hahah",
3269,0,"at",
3270,0,"epic",
3271,0,"hahahah",
3272,0,"hahah",
3273,0,"po",
3274,0,"haha",
3275,0,"hahah",
3276,0,"hahaha",
3277,0,"po",
3278,0,"mir",
3279,0,"hahah",
3280,0,"po",
3281,0,"hahahah",
3282,0,"hahah",
3283,0,"hahaha",
3284,0,"he",
3285,0,"po",
3286,0,"haha",
3287,0,"is",
3288,0,"ari",
3289,0,"pse",
3290,0,"haha",
3291,0,"haha",
3292,0,"ema",
3293,0,"des",
3294,0,"hah",
3295,0,"haha",
3296,0,"po",
3297,0,"yas",
3298,0,"hahah",
3299,0,"po",
3300,0,"hahaha",
3301,0,"ty",
3302,0,"po",
3303,0,"mos",
3304,0,"po",
3305,0,"hahah",
3306,0,"ho",
3307,0,"hi",
3308,0,"haa",
3309,0,"mos",
3310,0,"live",
3311,0,"valla",
3312,0,"hahahaha",
3313,0,"pse",
3314,0,"hahah",
3315,0,"mos",
3316,0,"hahah",
3317,0,"hahahahahahahah",
3318,1,"hahahahahahahah",
3319,0,"sun",
3320,0,"po",
3321,0,"at",
3322,0,"hahah",
3323,0,"haha",
3324,0,"tu",
3325,0,"po",
3326,0,"po",
3327,0,"hah",
3328,0,"bi",
3329,0,"po",
3330,0,"hah",
3331,0,"abi",
3332,0,"tu",
3333,0,"po",
3334,0,"to",
3335,0,"hahahaha",
3336,0,"mos",
3337,0,"hah",
3338,0,"hah",
3339,0,"me",
3340,0,"hi",
3341,0,"hahaha",
3342,0,"nice",
3343,0,"how much",
3344,0,"hi",
3345,0,"me",
3346,0,"po",
3347,0,"haha",
3348,0,"po",
3349,0,"po",
3350,0,"po",
3351,0,"sad",
3352,0,"ac",
3353,0,"watch",
3354,0,"xd",
3355,0,"okay",
3356,0,"okay",
3357,0,"cge",
3358,0,"ki",
3359,0,"\uD83D\uDE48",
3360,0,"here",
3361,0,"yeah",
3362,0,"haha",
3363,0,"yeah",
3364,0,"yeah",
3365,0,"gd",
3366,0,"yes",
3367,0,"\uD83D\uDE2D",
3368,0,"\uD83D\uDE0B",
3369,0,"\uD83D\uDE0B",
3370,0,"happy birthday",
3371,0,"ight",
3372,0,"hahahha",
3373,0,"why",
3374,0,"why not",
3375,0,"how come",
3376,0,"okay",
3377,0,"cheers",
3378,0,"yeah",
3379,0,"haha",
3380,0,"do",
3381,0,"ahh",
3382,0,"sure",
3383,0,"to",
3384,0,"no",
3385,0,"jaja",
3386,0,"no",
3387,0,"you",
3388,0,"me",
3389,0,"\uD83D\uDE12",
3390,0,"ca",
3391,0,"why",
3392,0,"come",
3393,0,"ahh",
3394,0,"i dunno",
3395,0,"\uD83D\uDE0A",
3396,0,"\uD83D\uDE02",
3397,0,"pic",
3398,0,"haha",
3399,0,"haha",
3400,0,"haha",
3401,0,"okay",
3402,0,"yes",
3403,0,"mir",
3404,0,"\uD83D\uDE02",
3405,0,"\uD83D\uDE02",
3406,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
3407,0,"\uD83D\uDE0D",
3408,0,"that's",
3409,0,"\uD83D\uDE0D\uD83D\uDE0D\uD83D\uDE0D\uD83D\uDE0D\uD83D\uDE0D",
3410,0,"how",
3411,0,"how are you",
3412,0,"fuck",
3413,0,"for",
3414,0,"yes baby",
3415,0,"awwww",
3416,0,"ah",
3417,0,"haha",
3418,0,"\uD83D\uDE0A",
3419,0,"ah",
3420,0,"\uD83D\uDE0D",
3421,0,"wat",
3422,0,"\uD83D\uDE0A",
3423,0,"aww",
3424,0,"aww",
3425,0,"i know baby",
3426,0,"ohhh",
3427,0,"hmm",
3428,0,"oh",
3429,0,"ohk",
3430,0,"hi",
3431,0,"hello",
3432,0,"hi",
3433,0,"kk",
3434,0,"gud",
3435,0,"gud",
3436,0,"oh",
3437,0,"oh",
3438,0,"ohk",
3439,0,"kk",
3440,0,"nat",
3441,0,"hmm",
3442,0,"hmm",
3443,0,"gm",
3444,0,"hi",
3445,0,"hw",
3446,0,"kk",
3447,0,"wth",
3448,0,"i am",
3449,0,"hi",
3450,0,"hey",
3451,0,"ok",
3452,0,"ok",
3453,0,"oh",
3454,0,"wait",
3455,0,"no",
3456,0,"ok",
3457,0,"aw ok",
3458,0,"really",
3459,0,"really?",
3460,0,"lol",
3461,0,"there",
3462,0,"lol",
3463,0,"lol",
3464,0,"why",
3465,0,"right",
3466,0,"anytime",
3467,0,"bro",
3468,0,"\uD83D\uDE02",
3469,0,"\uD83D\uDE02",
3470,0,"wait",
3471,0,"why",
3472,0,"lol",
3473,0,"how",
3474,0,"how you doing",
3475,0,"the",
3476,0,"noooooo",
3477,0,"lol",
3478,0,"lol",
3479,0,"i love you",
3480,0,"no",
3481,0,"i love",
3482,0,"this",
3483,0,"lol",
3484,0,"lol",
3485,0,"lol",
3486,0,"and",
3487,0,"no",
3488,0,"i kno",
3489,0,"u know",
3490,0,"lol",
3491,0,"he",
3492,0,"that",
3493,0,"yeah",
3494,0,"\uD83D\uDE02",
3495,1,"\uD83D\uDE02",
3496,0,"no",
3497,0,"it",
3498,0,"lol",
3499,0,"lo",
3500,0,"yeah",
3501,1,"yeah",
3502,0,"no",
3503,0,"now",
3504,0,"goo",
3505,0,"omg",
3506,0,"\uD83D\uDE02",
3507,0,"i love",
3508,0,"go",
3509,0,"have",
3510,0,"lo",
3511,0,"lo",
3512,0,"haha",
3513,0,"wa",
3514,0,"vi",
3515,0,"have",
3516,0,"cute",
3517,1,"cute",
3518,0,"ok",
3519,0,"no",
3520,0,"not",
3521,0,"seriously",
3522,1,"seriously",
3523,0,"\uD83D\uDE01",
3524,0,"oh",
3525,0,"it",
3526,0,"i will",
3527,0,"thank you",
3528,0,"thank",
3529,0,"im",
3530,0,"lol",
3531,0,"chill",
3532,0,"your",
3533,0,"online",
3534,0,"i was",
3535,0,"happy birthday",
3536,0,"\uD83D\uDE18",
3537,1,"\uD83D\uDE18",
3538,0,"lol",
3539,0,"done",
3540,0,"\uD83D\uDE02",
3541,0,"this",
3542,0,"ok",
3543,0,"oh",
3544,0,"lo",
3545,0,"hmm",
3546,0,"what",
3547,0,"omg",
3548,0,"omg lol",
3549,0,"good",
3550,0,"haha",
3551,1,"haha",
3552,0,"this",
3553,0,"or",
3554,0,"this",
3555,0,"me",
3556,0,"ok",
3557,0,"lol",
3558,0,"ah",
3559,0,"lo",
3560,0,"stupid",
3561,0,"i know",
3562,0,"i know lol",
3563,0,"lol",
3564,0,"i kno",
3565,0,"i know",
3566,0,"lo",
3567,0,"how",
3568,0,"that",
3569,0,"sam",
3570,0,"yea",
3571,0,"lol",
3572,0,"im",
3573,0,"what",
3574,0,"ok",
3575,0,"haha",
3576,0,"that's",
3577,0,"wow",
3578,0,"qu",
3579,0,"i think",
3580,0,"i think so",
3581,0,"well",
3582,0,"\uD83D\uDE2A",
3583,0,"yes",
3584,0,"that",
3585,0,"yeah",
3586,0,"yep",
3587,1,"yep",
3588,0,"that's",
3589,0,"no",
3590,0,"not much",
3591,0,"so",
3592,0,"yes",
3593,0,"true",
3594,0,"true",
3595,0,"it",
3596,0,"but",
3597,0,"there",
3598,0,"\uD83D\uDC4D",
3599,0,"babe",
3600,0,"ne",
3601,0,"oh",
3602,0,"oh ok",
3603,0,"kkkkk",
3604,0,"hahahahahah",
3605,0,"haha",
3606,0,"haha",
3607,0,"haha",
3608,0,"really",
3609,0,"i love you",
3610,0,"ok",
3611,0,"ok",
3612,0,"ok bro",
3613,0,"ok",
3614,0,"pr",
3615,0,"good",
3616,0,"ok",
3617,0,"ok ma",
3618,0,"how",
3619,0,"is",
3620,0,"my",
3621,0,"call me",
3622,0,"call",
3623,0,"ok",
3624,0,"wha",
3625,0,"what",
3626,0,"bro",
3627,0,"ok",
3628,0,"so",
3629,0,"and",
3630,0,"yes",
3631,0,"do",
3632,0,"don't",
3633,0,"don't know",
3634,0,"please",
3635,0,"alright",
3636,0,"i love",
3637,1,"i love",
3638,0,"\uD83D\uDE00\uD83D\uDE00",
3639,0,"thanks",
3640,0,"thank",
3641,0,"goo",
3642,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
3643,0,"alright",
3644,0,"alright",
3645,0,"ok",
3646,0,"where are you",
3647,0,"there",
3648,0,"my",
3649,0,"oooo",
3650,0,"no",
3651,0,"wtf",
3652,0,"\uD83D\uDE02",
3653,0,"\uD83D\uDE02",
3654,0,"bro",
3655,0,"do it",
3656,0,"hlo",
3657,0,"yu",
3658,0,"da",
3659,0,":)",
3660,0,":)",
3661,0,":)",
3662,0,":)",
3663,0,"fa",
3664,0,"da",
3665,0,"da",
3666,0,"da",
3667,0,"dobro",
3668,0,"oki",
3669,0,"oki",
3670,0,"mo",
3671,0,"te",
3672,0,"oki",
3673,0,"da",
3674,0,"lol ok",
3675,0,"what",
3676,0,"ok",
3677,0,"ok",
3678,0,"nah",
3679,0,"\uD83D\uDE02\uD83D\uDE02",
3680,0,"tru",
3681,0,"...",
3682,0,"why",
3683,0,"i know",
3684,0,"wait",
3685,0,"wtf",
3686,0,"but",
3687,0,"and",
3688,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
3689,0,"co",
3690,0,"yeah",
3691,0,"that",
3692,0,"...",
3693,0,"...",
3694,0,"oh",
3695,0,"\uD83D\uDE02\uD83D\uDE02",
3696,0,"plz",
3697,0,"goo",
3698,0,"ca",
3699,0,"\uD83D\uDE02",
3700,0,"weird",
3701,0,"\uD83D\uDE01",
3702,0,"\uD83D\uDE01",
3703,0,"\uD83D\uDE01",
3704,0,"good",
3705,0,"good night",
3706,0,"yeah",
3707,0,"no",
3708,0,"am",
3709,0,"thank you",
3710,0,"ho",
3711,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
3712,0,"now",
3713,0,"no",
3714,0,"\uD83D\uDE02",
3715,0,"ass",
3716,0,"it",
3717,0,"you",
3718,0,"st",
3719,0,"with",
3720,0,"and",
3721,0,"yes",
3722,0,"\uD83D\uDE02\uD83D\uDE02\uD83D\uDE02",
